Data,sezon,ryzyko,prawdopodobienstwo,glowny_czynnik,kierunek,pewnosc,komunikat,epizod_rzeczywisty,epizod_Strzyza,epizod_Martwa_Wisla,epizod_Port_Polnocny
2023-04-24,wiosna,niskie,0.147,cos_doy,spadek,0.147,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-04-25,wiosna,niskie,0.221,cos_doy,wzrost,0.221,cos_doy – models ocenia ryzyko wezbrania na 22%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 22%.,0,0,0,0
2023-04-26,wiosna,niskie,0.205,cos_doy,spadek,0.205,cos_doy – models ocenia ryzyko wezbrania na 20%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 20%.,0,0,0,0
2023-04-27,wiosna,niskie,0.109,cos_doy,spadek,0.109,cos_doy – models ocenia ryzyko wezbrania na 11%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 11%.,0,0,0,0
2023-04-28,wiosna,niskie,0.081,cos_doy,spadek,0.081,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-04-29,wiosna,niskie,0.051,cos_doy,spadek,0.051,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-04-30,wiosna,niskie,0.15,cos_doy,wzrost,0.15,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-05-01,wiosna,niskie,0.075,cos_doy,spadek,0.075,cos_doy – models ocenia ryzyko wezbrania na 7%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2023-05-02,wiosna,niskie,0.168,cos_doy,wzrost,0.168,cos_doy – models ocenia ryzyko wezbrania na 17%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 17%.,0,0,0,0
2023-05-03,wiosna,niskie,0.212,cos_doy,wzrost,0.212,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-05-04,wiosna,niskie,0.141,cos_doy,spadek,0.141,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-05-05,wiosna,niskie,0.154,cos_doy,wzrost,0.154,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-05-06,wiosna,niskie,0.176,cos_doy,wzrost,0.176,cos_doy – models ocenia ryzyko wezbrania na 18%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2023-05-07,wiosna,niskie,0.089,cos_doy,spadek,0.089,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-05-08,wiosna,niskie,0.045,cos_doy,spadek,0.045,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-05-09,wiosna,niskie,0.041,cos_doy,spadek,0.041,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-05-10,wiosna,niskie,0.056,cos_doy,wzrost,0.056,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-05-11,wiosna,niskie,0.038,cos_doy,spadek,0.038,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-05-12,wiosna,niskie,0.022,cos_doy,spadek,0.022,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-05-13,wiosna,niskie,0.035,cos_doy,wzrost,0.035,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-05-14,wiosna,niskie,0.03,cos_doy,spadek,0.03,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-05-15,wiosna,niskie,0.371,cos_doy,wzrost,0.371,cos_doy – models ocenia ryzyko wezbrania na 37%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 37%.,0,0,0,0
2023-05-16,wiosna,niskie,0.331,cos_doy,spadek,0.331,cos_doy – models ocenia ryzyko wezbrania na 33%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2023-05-17,wiosna,niskie,0.261,cos_doy,spadek,0.261,cos_doy – models ocenia ryzyko wezbrania na 26%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 26%.,0,0,0,0
2023-05-18,wiosna,niskie,0.143,cos_doy,spadek,0.143,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-05-19,wiosna,niskie,0.176,cos_doy,wzrost,0.176,cos_doy – models ocenia ryzyko wezbrania na 18%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2023-05-20,wiosna,niskie,0.06,cos_doy,spadek,0.06,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-05-21,wiosna,niskie,0.041,cos_doy,spadek,0.041,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-05-22,wiosna,niskie,0.053,cos_doy,wzrost,0.053,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-05-23,wiosna,niskie,0.061,cos_doy,wzrost,0.061,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-05-24,wiosna,niskie,0.1,cos_doy,wzrost,0.1,cos_doy – models ocenia ryzyko wezbrania na 10%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 10%.,0,0,0,0
2023-05-25,wiosna,niskie,0.052,cos_doy,spadek,0.052,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-05-26,wiosna,niskie,0.048,cos_doy,spadek,0.048,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-05-27,wiosna,niskie,0.039,cos_doy,spadek,0.039,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-05-28,wiosna,niskie,0.024,cos_doy,spadek,0.024,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-05-29,wiosna,niskie,0.018,cos_doy,spadek,0.018,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-05-30,wiosna,niskie,0.022,cos_doy,wzrost,0.022,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-05-31,wiosna,niskie,0.122,cos_doy,wzrost,0.122,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-06-01,lato,niskie,0.102,cos_doy,spadek,0.102,cos_doy – models ocenia ryzyko wezbrania na 10%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 10%.,0,0,0,0
2023-06-02,lato,niskie,0.114,cos_doy,wzrost,0.114,cos_doy – models ocenia ryzyko wezbrania na 11%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 11%.,0,0,0,0
2023-06-03,lato,niskie,0.032,cos_doy,spadek,0.032,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-06-04,lato,niskie,0.032,cos_doy,spadek,0.032,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-06-05,lato,niskie,0.039,cos_doy,wzrost,0.039,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-06-06,lato,niskie,0.005,cos_doy,spadek,0.005,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-06-07,lato,niskie,0.013,cos_doy,wzrost,0.013,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-06-08,lato,niskie,0.014,cos_doy,wzrost,0.014,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-06-09,lato,niskie,0.094,cos_doy,wzrost,0.094,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-06-10,lato,niskie,0.152,cos_doy,wzrost,0.152,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-06-11,lato,niskie,0.083,cos_doy,spadek,0.083,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-06-12,lato,niskie,0.041,cos_doy,spadek,0.041,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-06-13,lato,niskie,0.026,cos_doy,spadek,0.026,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-06-14,lato,niskie,0.033,cos_doy,wzrost,0.033,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-06-15,lato,niskie,0.091,cos_doy,wzrost,0.091,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-06-16,lato,niskie,0.08,cos_doy,spadek,0.08,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-06-17,lato,niskie,0.044,cos_doy,spadek,0.044,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-06-18,lato,niskie,0.025,cos_doy,spadek,0.025,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-06-19,lato,niskie,0.009,cos_doy,spadek,0.009,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-06-20,lato,niskie,0.016,cos_doy,wzrost,0.016,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-06-21,lato,niskie,0.018,cos_doy,wzrost,0.018,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-06-22,lato,niskie,0.043,cos_doy,wzrost,0.043,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-06-23,lato,niskie,0.048,cos_doy,wzrost,0.048,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-06-24,lato,niskie,0.028,cos_doy,spadek,0.028,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-06-25,lato,niskie,0.023,cos_doy,spadek,0.023,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-06-26,lato,niskie,0.055,cos_doy,wzrost,0.055,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-06-27,lato,niskie,0.154,cos_doy,wzrost,0.154,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-06-28,lato,niskie,0.184,cos_doy,wzrost,0.184,cos_doy – models ocenia ryzyko wezbrania na 18%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2023-06-29,lato,niskie,0.085,cos_doy,spadek,0.085,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-06-30,lato,niskie,0.104,cos_doy,wzrost,0.104,cos_doy – models ocenia ryzyko wezbrania na 10%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 10%.,0,0,0,0
2023-07-01,lato,niskie,0.121,cos_doy,wzrost,0.121,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-07-02,lato,niskie,0.213,cos_doy,wzrost,0.213,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-07-03,lato,niskie,0.149,cos_doy,spadek,0.149,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-07-04,lato,niskie,0.138,cos_doy,spadek,0.138,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-07-05,lato,niskie,0.174,cos_doy,wzrost,0.174,cos_doy – models ocenia ryzyko wezbrania na 17%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 17%.,0,0,0,0
2023-07-06,lato,niskie,0.195,cos_doy,wzrost,0.195,cos_doy – models ocenia ryzyko wezbrania na 19%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2023-07-07,lato,niskie,0.089,cos_doy,spadek,0.089,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-07-08,lato,niskie,0.08,cos_doy,spadek,0.08,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-07-09,lato,niskie,0.043,cos_doy,spadek,0.043,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-07-10,lato,niskie,0.053,cos_doy,wzrost,0.053,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-07-11,lato,niskie,0.074,cos_doy,wzrost,0.074,cos_doy – models ocenia ryzyko wezbrania na 7%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 7%.,0,0,0,0
2023-07-12,lato,niskie,0.211,cos_doy,wzrost,0.211,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-07-13,lato,niskie,0.108,cos_doy,spadek,0.108,cos_doy – models ocenia ryzyko wezbrania na 11%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 11%.,0,0,0,0
2023-07-14,lato,niskie,0.081,cos_doy,spadek,0.081,cos_doy – models ocenia ryzyko wezbrania na 8%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 8%.,0,0,0,0
2023-07-15,lato,niskie,0.093,cos_doy,wzrost,0.093,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-07-16,lato,niskie,0.091,cos_doy,spadek,0.091,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-07-17,lato,niskie,0.044,cos_doy,spadek,0.044,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-07-18,lato,niskie,0.149,cos_doy,wzrost,0.149,cos_doy – models ocenia ryzyko wezbrania na 15%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 15%.,0,0,0,0
2023-07-19,lato,niskie,0.167,cos_doy,wzrost,0.167,cos_doy – models ocenia ryzyko wezbrania na 17%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 17%.,0,0,0,0
2023-07-20,lato,niskie,0.058,cos_doy,spadek,0.058,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-07-21,lato,niskie,0.092,cos_doy,wzrost,0.092,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-07-22,lato,niskie,0.124,cos_doy,wzrost,0.124,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-07-23,lato,niskie,0.121,cos_doy,spadek,0.121,cos_doy – models ocenia ryzyko wezbrania na 12%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 12%.,0,0,0,0
2023-07-24,lato,niskie,0.296,cos_doy,wzrost,0.296,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2023-07-25,lato,niskie,0.214,cos_doy,spadek,0.214,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-07-26,lato,niskie,0.399,cos_doy,wzrost,0.399,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2023-07-27,lato,niskie,0.344,cos_doy,spadek,0.344,cos_doy – models ocenia ryzyko wezbrania na 34%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 34%.,0,0,0,0
2023-07-28,lato,niskie,0.244,cos_doy,spadek,0.244,cos_doy – models ocenia ryzyko wezbrania na 24%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 24%.,0,0,0,0
2023-07-29,lato,niskie,0.157,cos_doy,spadek,0.157,cos_doy – models ocenia ryzyko wezbrania na 16%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 16%.,0,0,0,0
2023-07-30,lato,niskie,0.208,cos_doy,wzrost,0.208,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,1,0,0
2023-07-31,lato,niskie,0.215,cos_doy,wzrost,0.215,cos_doy – models ocenia ryzyko wezbrania na 21%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 21%.,0,0,0,0
2023-08-01,lato,niskie,0.403,cos_doy,wzrost,0.403,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2023-08-02,lato,niskie,0.26,cos_doy,spadek,0.26,cos_doy – models ocenia ryzyko wezbrania na 26%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 26%.,0,0,0,0
2023-08-03,lato,niskie,0.184,cos_doy,spadek,0.184,cos_doy – models ocenia ryzyko wezbrania na 18%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 18%.,0,0,0,0
2023-08-04,lato,niskie,0.334,cos_doy,wzrost,0.334,cos_doy – models ocenia ryzyko wezbrania na 33%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 33%.,0,0,0,0
2023-08-05,lato,niskie,0.227,cos_doy,spadek,0.227,cos_doy – models ocenia ryzyko wezbrania na 23%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 23%.,0,0,0,0
2023-08-06,lato,średnie,0.573,cos_doy,wzrost,0.573,cos_doy – models ocenia ryzyko wezbrania na 57%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 57%.,1,1,1,1
2023-08-07,lato,średnie,0.503,cos_doy,spadek,0.503,cos_doy – models ocenia ryzyko wezbrania na 50%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 50%.,1,1,1,1
2023-08-08,lato,niskie,0.397,cos_doy,spadek,0.397,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2023-08-09,lato,niskie,0.304,cos_doy,spadek,0.304,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 30%.,0,1,0,0
2023-08-10,lato,niskie,0.192,cos_doy,spadek,0.192,cos_doy – models ocenia ryzyko wezbrania na 19%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2023-08-11,lato,niskie,0.09,cos_doy,spadek,0.09,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-08-12,lato,niskie,0.06,cos_doy,spadek,0.06,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-08-13,lato,niskie,0.055,cos_doy,spadek,0.055,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-08-14,lato,niskie,0.028,cos_doy,spadek,0.028,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-08-15,lato,niskie,0.027,cos_doy,spadek,0.027,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-08-16,lato,niskie,0.06,cos_doy,wzrost,0.06,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-08-17,lato,niskie,0.093,cos_doy,wzrost,0.093,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-08-18,lato,niskie,0.062,cos_doy,spadek,0.062,cos_doy – models ocenia ryzyko wezbrania na 6%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 6%.,0,0,0,0
2023-08-19,lato,niskie,0.048,cos_doy,spadek,0.048,cos_doy – models ocenia ryzyko wezbrania na 5%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 5%.,0,0,0,0
2023-08-20,lato,niskie,0.042,cos_doy,spadek,0.042,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-08-21,lato,niskie,0.021,cos_doy,spadek,0.021,cos_doy – models ocenia ryzyko wezbrania na 2%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 2%.,0,0,0,0
2023-08-22,lato,niskie,0.026,cos_doy,wzrost,0.026,cos_doy – models ocenia ryzyko wezbrania na 3%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 3%.,0,0,0,0
2023-08-23,lato,niskie,0.007,cos_doy,spadek,0.007,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-08-24,lato,niskie,0.01,cos_doy,wzrost,0.01,cos_doy – models ocenia ryzyko wezbrania na 1%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 1%.,0,0,0,0
2023-08-25,lato,niskie,0.093,cos_doy,wzrost,0.093,cos_doy – models ocenia ryzyko wezbrania na 9%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 9%.,0,0,0,0
2023-08-26,lato,niskie,0.043,cos_doy,spadek,0.043,cos_doy – models ocenia ryzyko wezbrania na 4%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 4%.,0,0,0,0
2023-08-27,lato,niskie,0.137,cos_doy,wzrost,0.137,cos_doy – models ocenia ryzyko wezbrania na 14%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 14%.,0,0,0,0
2023-08-28,lato,niskie,0.186,cos_doy,wzrost,0.186,cos_doy – models ocenia ryzyko wezbrania na 19%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 19%.,0,0,0,0
2023-08-29,lato,niskie,0.395,cos_doy,wzrost,0.395,cos_doy – models ocenia ryzyko wezbrania na 40%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 40%.,0,0,0,0
2023-08-30,lato,niskie,0.296,cos_doy,spadek,0.296,cos_doy – models ocenia ryzyko wezbrania na 30%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 30%.,0,0,0,0
2023-08-31,lato,niskie,0.286,cos_doy,spadek,0.286,cos_doy – models ocenia ryzyko wezbrania na 29%. Kierunek wpływu: spadek. Pewność (prawdopodobieństwo z RF): 29%.,0,0,0,0
2023-09-01,jesien,niskie,0.454,cos_doy,wzrost,0.454,cos_doy – models ocenia ryzyko wezbrania na 45%. Kierunek wpływu: wzrost. Pewność (prawdopodobieństwo z RF): 45%.,0,0,0,0
